Periodo;PrecipitacaoTotal
2009-5;225.86551724
2009-6;31.24062500
2009-7;17.20322581
2009-8;4.51000000
2009-9;1.97419355
2009-10;63.48000000
2009-11;27.93548387
2009-12;112.24516129
2010-1;113.75333333
2010-2;83.66333333
2010-3;188.33666667
2010-4;149.57419355
2010-5;42.68750000
2010-6;31.78064516
2010-7;5.43939394
2010-8;0.43870968
2010-9;1.66451613
2010-10;67.79333333
2010-11;43.10000000
2010-12;124.80344828
2011-1;162.48076923
2011-2;226.67692308
2011-3;223.85769231
2011-4;173.88148148
2011-5;118.07200000
2011-6;17.02758621
2011-7;17.69032258
2011-8;4.53448276
2011-9;0.61034483
2011-10;76.56666667
2011-11;52.37037037
2011-12;42.89655172
2012-1;96.02592593
2012-2;140.12307692
2012-3;127.63666667
2012-4;45.89354839
2012-5;17.42580645
2012-6;19.05172414
2012-7;3.15625000
2012-8;0.20303030
2012-9;0.03030303
2012-10;1.50606061
2012-11;65.42580645
2012-12;59.89310345
2013-1;137.50800000
2013-2;69.97600000
2013-3;145.92962963
2013-4;140.39000000
2013-5;52.90000000
2013-6;17.00333333
2013-7;15.35757576
2013-8;3.55161290
2013-9;4.55000000
2013-10;17.36363636
2013-11;68.06000000
2013-12;129.52068966
2014-1;74.66551724
2014-2;165.29285714
2014-3;159.68620690
2014-4;159.03448276
2014-5;86.26666667
2014-6;19.18064516
2014-7;3.64137931
2014-8;2.23870968
2014-9;5.06666667
2014-10;25.77692308
2014-11;87.85769231
2014-12;58.37692308
2015-1;47.22173913
2015-2;156.52173913
2015-3;175.86538462
2015-4;121.26153846
2015-5;41.50740741
2015-6;15.13600000
2015-7;8.47931034
2015-8;0.26896552
2015-9;1.06451613
2015-10;12.93333333
2015-11;31.59655172
2015-12;12.10000000
2016-1;282.11739130
2016-2;77.09600000
2016-3;126.44000000
2016-4;56.76785714
2016-5;41.22333333
2016-6;16.36666667
2016-7;4.44074074
2016-8;0.23103448
2016-9;13.17200000
2016-10;24.97307692
2016-11;23.83461538
2016-12;76.01304348
2017-1;80.50434783
2017-2;211.64090909
2017-3;193.92083333
2017-4;128.05000000
2017-5;63.10434783
2017-6;17.90384615
2017-7;13.13793103
2017-8;6.28148148
2017-9;0.31111111
2017-10;17.71481481
2017-11;62.66000000
2017-12;72.88928571
2018-1;115.24285714
2018-2;273.27692308
2018-3;173.78000000
2018-4;131.52592593
2018-5;30.56666667
2018-6;5.33000000
2018-7;2.10000000
2018-8;4.96333333
2018-9;8.50689655
2018-10;50.86551724
2018-11;50.40800000
2018-12;170.59565217
2019-1;93.68695652
2019-2;190.00952381
2019-3;220.69545455
2019-4;196.74800000
2019-5;65.45217391
2019-6;4.67500000
2019-7;9.76666667
2019-8;1.10000000
2019-9;4.08800000
2019-10;23.06956522
2019-11;30.73181818
2019-12;37.44800000
2020-1;181.75789474
2020-2;190.95500000
2020-3;324.46923077
2020-4;175.12500000
2020-5;40.69090909
2020-6;10.36428571
2020-7;2.90833333
2020-8;1.65833333
2020-9;0.60000000
2020-10;35.19000000
2020-11;99.59000000
2020-12;34.80000000
