Periodo;PrecipitacaoTotal
2006-4;297.32142857
2006-5;302.67142857
2006-6;119.83571429
2006-7;135.39333333
2006-8;93.39285714
2006-9;89.15000000
2006-10;128.41538462
2006-11;239.22857143
2006-12;248.19285714
2007-1;320.06000000
2007-2;116.95333333
2007-3;306.24000000
2007-4;335.18000000
2007-5;245.04666667
2007-6;143.42666667
2007-7;153.30666667
2007-8;107.74000000
2007-9;105.14285714
2007-10;156.66428571
2007-11;210.64666667
2007-12;287.40666667
2008-1;365.35333333
2008-2;299.60000000
2008-3;302.16666667
2008-4;266.71333333
2008-5;298.53076923
2008-6;177.14230769
2008-7;105.96296296
2008-8;83.93703704
2008-9;139.33333333
2008-10;172.00384615
2008-11;198.90833333
2008-12;301.38695652
2009-1;328.54347826
2009-2;347.80869565
2009-3;354.37083333
2009-4;269.27500000
2009-5;237.84583333
2009-6;179.45652174
2009-7;89.99166667
2009-8;72.23846154
2009-9;67.17916667
2009-10;120.65833333
2009-11;112.36086957
2009-12;236.77727273
2010-1;245.55652174
2010-2;218.46086957
2010-3;216.40909091
2010-4;324.31739130
2010-5;205.03333333
2010-6;143.97916667
2010-7;100.08400000
2010-8;51.26538462
2010-9;71.31200000
2010-10;113.97826087
2010-11;171.93333333
2010-12;258.68518519
2011-1;310.11538462
2011-2;336.51153846
2011-3;303.76538462
2011-4;356.79615385
2011-5;254.94814815
2011-6;122.96666667
2011-7;85.84814815
2011-8;74.59615385
2011-9;137.86285185
2011-10;198.23841071
2011-11;195.45427143
2011-12;261.04128077
2012-1;410.61353200
2012-2;375.57103704
2012-3;380.22194643
2012-4;299.62695000
2012-5;262.32265185
2012-6;180.08115769
2012-7;174.65496296
2012-8;106.54466296
2012-9;141.45797200
2012-10;154.73410370
2012-11;204.11020769
2012-12;303.83138929
2013-1;333.00487931
2013-2;362.31648276
2013-3;340.29262963
2013-4;312.19611600
2013-5;287.51937692
2013-6;179.19596957
2013-7;181.20973333
2013-8;150.52482069
2013-9;160.56618889
2013-10;174.59405385
2013-11;302.62871154
2013-12;221.44565000
2014-1;270.22622414
2014-2;335.90718750
2014-3;412.61833077
2014-4;319.26504231
2014-5;313.00190400
2014-6;204.94724583
2014-7;155.54399583
2014-8;137.02965769
2014-9;98.66682692
2014-10;193.71465517
2014-11;221.23903793
2014-12;231.36739200
2015-1;282.37501429
2015-2;220.65000000
2015-3;334.62692308
2015-4;250.56923077
2015-5;254.06000000
2015-6;131.07826087
2015-7;83.43043478
2015-8;45.05416667
2015-9;25.82500000
2015-10;121.68996400
2015-11;155.78251600
2015-12;173.73933103
2016-1;193.25867308
2016-2;269.64472609
2016-3;371.83516190
2016-4;285.01499545
2016-5;225.11910833
2016-6;159.81837500
2016-7;126.78407917
2016-8;108.23045000
2016-9;144.36775217
2016-10;191.25431304
2016-11;183.56472174
2016-12;351.78328750
2017-1;362.91642609
2017-2;358.83735714
2017-3;356.18472727
2017-4;331.85940870
2017-5;213.11900833
2017-6;152.20391667
2017-7;116.45200000
2017-8;105.03667200
2017-9;137.51405385
2017-10;189.04702963
2017-11;225.16733462
2017-12;361.12816111
2018-1;318.72143684
2018-2;331.25357059
2018-3;265.12155714
2018-4;344.93771364
2018-5;288.51393000
2018-6;187.94391500
2018-7;158.31262273
2018-8;141.48325238
2018-9;147.98388095
2018-10;145.54453333
2018-11;247.33705455
2018-12;327.63556957
2019-1;319.25649600
2019-2;325.83108333
2019-3;296.44889583
2019-4;360.06735417
2019-5;314.37691667
2019-6;200.34673478
2019-7;145.19157826
2019-8;108.01469583
2019-9;132.44729583
2019-10;205.55489091
2019-11;209.12853600
2019-12;337.76174783
2020-1;237.39797500
2020-2;251.29367222
2020-3;317.54173889
2020-4;362.52973125
2020-5;313.26926875
2020-6;220.41183125
2020-7;161.55348750
2020-8;104.56040588
2020-9;110.78000000
2020-10;165.98480588
2020-11;248.58333333
2020-12;268.58571429
