Nome: AGUA CLARA
Codigo Estacao: A756
Latitude: -20.44444444
Longitude: -52.87583332
Altitude: 323.63
Situacao: Operante
Data Inicial: 2010-08-13
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2014-01-31;18;174;975.052285;26.823118;7.8;null;
2014-02-28;16;173;973.815476;26.681845;6.9;null;
2014-03-31;16;123;974.755242;25.673656;5.5;null;
2014-04-30;14;79.6;976.177639;24.716945;6.6;null;
2014-05-31;8;38.8;977.702419;21.09086;7.3;null;
2014-06-30;8;13;978.633194;20.935;6.1;null;
2014-07-31;13;104.2;980.940323;19.830376;4.9;null;
2014-08-31;0;0;978.801075;22.467876;5.6;null;
2014-09-30;9;135.4;975.609861;25.257778;6.3;null;
2014-10-31;7;63.2;975.176613;26.475403;6;null;
2014-11-30;15;358.4;973.457917;25.237361;7;null;
2014-12-31;20;176.6;973.305645;26.295161;6.9;null;
2015-01-31;11;77;975.235163;27.65817;7.3;null;
2015-02-28;null;null;974.113839;26.302381;6.8;null;
2015-03-31;null;null;974.779167;25.34086;7.3;null;
2015-04-30;null;null;975.969444;24.810556;4.5;null;
2015-05-31;8;71.6;978.144489;21.810887;5.5;null;
2015-06-30;5;109.4;980.217222;20.975417;4.9;null;
2015-07-31;11;52.4;979.090726;21.04422;6.1;null;
2015-08-31;5;19.8;977.822581;22.897984;6;null;
2015-09-30;12;175;974.9025;24.808472;6.7;null;
2015-10-31;5;58.4;974.759677;26.017608;5.3;null;
2015-11-30;null;null;972.923194;26.755972;6.3;null;
2015-12-31;null;null;974.696237;26.263575;8.5;null;
2016-01-31;null;null;972.375806;26.300941;6.7;null;
2016-02-29;null;null;974.918104;27.181753;6.5;null;
2016-03-31;null;null;976.129435;25.959543;5.2;null;
2016-04-30;null;null;975.920972;25.504306;5.4;null;
2016-05-31;10;197.2;null;20.734274;4;null;
2016-06-30;9;37;null;18.483055;4.8;null;
2016-07-31;1;8.8;null;19.668414;5.3;null;
2016-08-31;8;48.4;null;21.256183;9.7;null;
2016-09-30;6;41.4;null;22.019444;7.7;null;
2016-10-31;9;43;null;24.878068;7;null;
2016-11-30;8;55.8;null;26.282083;4.9;null;
2016-12-31;19;150.4;973.537634;26.275269;7.3;null;
2017-01-31;20;248.2;974.297312;25.837097;6.7;null;
2017-02-28;11;112;973.711458;27.116964;5.2;null;
2017-03-31;16;145.6;974.700403;26.219892;4.8;null;
2017-04-30;11;151.8;976.306944;23.854722;7.4;null;
2017-05-31;14;144.8;976.811693;23.456183;4.9;null;
2017-06-30;9;10.8;979.611661;20.275755;5.1;null;
2017-07-31;0;0;982.768657;19.184655;6;null;
2017-08-31;7;52.4;977.347198;22.490459;7.4;null;
2017-09-30;1;20.8;976.817163;26.335057;7.2;null;
2017-10-31;6;68.6;974.028781;null;9.8;null;
2017-11-30;0;0;972.475;null;6.7;null;
2017-12-31;0;0;972.463306;null;5.5;null;
2018-01-31;null;null;null;null;6.6;null;
2018-02-28;4;null;null;null;null;null;
2018-03-31;19;93.2;973.653629;27.1875;7.2;null;
2018-04-30;3;12.6;977.125278;24.61125;4.2;null;
2018-05-31;7;33.8;978.659677;21.941263;6.9;null;
2018-06-30;1;.4;979.84875;20.987361;5.5;null;
2018-07-31;1;.4;979.331183;21.022446;4.6;null;
2018-08-31;6;18;979.5875;20.751747;5.7;null;
2018-09-30;9;142.8;975.381111;23.568056;7.7;null;
2018-10-31;17;236.8;973.803629;26.459543;7.3;null;
2018-11-30;16;95.8;973.086667;26.032083;6.7;null;
2018-12-31;14;127.4;974.117876;27.227151;6.9;null;
2019-01-31;16;192.6;975.541264;27.729301;5.3;null;
2019-02-28;13;211;973.681696;27.064583;6;null;
2019-03-31;15;55.8;975.600134;26.204032;6;null;
2019-04-30;12;171.4;975.532083;25.633333;5.7;null;
2019-05-31;13;52.6;977.073387;22.851613;4.6;null;
2019-06-30;4;17;979.810278;21.196806;6;null;
2019-07-31;2;14.8;979.761962;19.950134;5.5;null;
2019-08-31;4;21;980.059169;22.606342;5.6;null;
2019-09-30;5;36.4;975.506806;27.108472;6.4;null;
2019-10-31;12;83.4;974.053226;27.845833;8.6;null;
2019-11-30;11;164;972.494028;27.50875;6.1;null;
2019-12-31;19;140.6;973.333737;26.803629;4.3;null;
2020-01-31;14;161.4;972.540323;27.642473;5.6;null;
2020-02-29;19;330.6;974.009195;26.512787;5.1;null;
2020-03-31;4;89;974.907796;26.419355;5.2;null;
2020-04-30;6;106.2;977.24625;23.995833;5.6;null;
2020-05-31;10;37.2;979.141801;19.57836;7.7;null;
2020-06-30;8;53.2;978.408194;21.949167;6.4;null;
2020-07-31;0;0;978.596774;21.021774;5.1;null;
2020-08-31;2;5.2;978.336962;21.948387;5.2;null;
2020-09-30;2;10.2;975.184722;27.716806;6.7;null;
2020-10-31;9;103;973.040054;28.205107;6.1;null;
2020-11-30;7;77.8;973.856806;26.973333;7.4;null;
2020-12-31;13;177.8;973.043145;27.231452;7.7;null;

