Nome: AUTAZES
Codigo Estacao: A120
Latitude: -3.58333333
Longitude: -59.12944443
Altitude: 19.9
Situacao: Pane
Data Inicial: 2008-04-16
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2019-11-30;13;106.2;1006.047361;27.463194;0;0;
2019-12-31;22;192.6;1006.699731;26.473521;0;0;
2020-01-31;18;147.2;1008.020161;27.322715;0;0;
2020-02-29;18;134.6;1008.248563;27.157902;0;0;
2020-03-31;16;387.6;1007.839516;27.404436;0;0;
2020-04-30;21;327.4;1009.067083;26.667917;0;0;
2020-05-31;22;159;1009.514247;26.620565;0;0;
2020-06-30;13;130.2;1009.111944;27.276528;0;0;
2020-07-31;10;79.4;1008.522984;27.470027;0;0;
2020-08-31;4;25;1008.276075;28.280914;0;0;
2020-09-30;10;126;1007.573889;28.145972;0;0;
2020-10-31;7;78;1007.103495;27.676478;0;0;
2020-11-30;15;197.4;1006.863889;27.067778;0;0;
2020-12-31;18;214;1007.048118;26.501747;0;0;

