Nome: PIRIPIRI
Codigo Estacao: A335
Latitude: -4.276047
Longitude: -41.794568
Altitude: 157.89
Situacao: Operante
Data Inicial: 2007-08-30
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2009-08-31;4;13.2;993.568011;27.19664;5.6;1.848253;
2009-09-30;3;1.8;993.1275;28.497222;7.6;2.153333;
2009-10-31;2;30.2;991.195649;28.501698;6.3;2.023933;
2009-11-30;4;6.8;990.381528;29.077917;6.1;2.143472;
2009-12-31;6;14;991.22043;28.647849;10.2;2.067339;
2010-01-31;12;92.4;991.752554;27.32375;7;1.62066;
2010-02-28;11;98;990.813542;28.454167;7.1;2.032589;
2010-03-31;17;339.4;991.622177;27.376075;9.4;1.531855;
2010-04-30;18;202;991.657361;27.030278;5.9;1.366667;
2010-05-31;15;141.6;992.115054;27.163038;9.9;1.179839;
2010-06-30;8;43;994.128889;26.927083;6.5;1.3825;
2010-07-31;1;.2;993.673118;27.777823;5.2;1.38078;
2010-08-31;1;3;993.486156;28.380914;5.2;1.462366;
2010-09-30;1;.6;991.898889;29.325833;6.8;1.807639;
2010-10-31;6;49.8;991.322446;28.965726;6.3;1.679032;
2010-11-30;8;45.8;989.766528;28.960833;5.5;1.438056;
2010-12-31;17;353;989.652554;27.224328;7.7;1.367876;
2011-01-31;18;299.4;990.659409;25.749328;6.8;1.150134;
2011-02-28;21;257;991.48244;25.557589;5.9;1.089435;
2011-03-31;25;343;991.506167;25.412328;7.1;1.048186;
2011-04-30;26;468;991.9475;25.176389;7;.996667;
2011-05-31;17;268;992.253495;26.357527;5.6;1.128629;
2011-06-30;9;42;993.53125;26.393333;5.3;1.224861;
2011-07-31;5;46.6;993.649626;26.422522;5.5;1.28871;
2011-08-31;null;null;null;null;5.4;null;
2011-09-30;1;null;null;null;null;null;
2011-10-31;7;58;990.617607;28.284005;6.8;1.606989;
2011-11-30;6;14.8;990.707029;28.504445;7.6;1.411993;
2011-12-31;2;10.8;990.614651;28.794624;7;1.585618;
2012-01-31;15;88.8;991.362734;27.610981;7.8;1.462459;
2012-02-29;17;null;991.2805;26.547;6.4;1.413333;
2012-03-31;20;244.2;992.099743;25.906994;7.3;1.273377;
2012-04-30;16;83.8;991.863194;26.300972;8.4;1.255972;
2012-05-31;7;31;992.772177;27.101478;5.6;1.497715;
2012-06-30;4;3;993.976806;27.255833;5.5;1.31375;
2012-07-31;4;1.4;993.526613;27.943817;6;1.393817;
2012-08-31;null;0;994.22909;28.738889;6.1;1.84639;
2012-09-30;0;0;993.708889;29.156806;6.4;2.05125;
2012-10-31;4;4.4;990.96465;29.908199;7.4;2.031989;
2012-11-30;8;33.2;990.566806;29.273611;6.7;1.554306;
2012-12-31;12;37.6;990.35914;29.13871;6.3;1.679839;
2013-01-31;16;70.2;991.899059;27.858199;9.6;1.35914;
2013-02-28;22;60.2;990.894494;27.662798;5.9;1.302232;
2013-03-31;18;31.4;991.722251;27.493534;6.3;1.289064;
2013-04-30;null;null;992.655628;26.455863;5.6;.937355;
2013-05-31;7;null;993.110349;26.243683;5.4;1.03172;
2013-06-30;11;61.8;993.724369;26.550051;10.8;1.197475;
2013-07-31;6;14;994.484812;27.047984;8.1;1.553763;
2013-08-31;2;2.4;992.989113;28.615726;6.7;1.772715;
2013-09-30;2;.6;992.578889;29.531944;7.5;2.260417;
2013-10-31;5;4.4;991.765591;29.705914;6.8;2.326747;
2013-11-30;9;9;990.288195;29.166389;6.5;2.149583;
2013-12-31;10;7.4;991.021774;29.251747;6.5;1.991532;
2014-01-31;15;47.6;992.067204;27.422043;7.6;1.691935;
2014-02-28;null;null;991.402679;26.391667;6.6;1.219792;
2014-03-31;10;null;992.326747;26.290995;6.4;1.221774;
2014-04-30;25;292.6;992.762552;25.80585;5.8;.995935;
2014-05-31;19;163.6;992.936962;26.198925;4.7;1.008871;
2014-06-30;8;66.2;993.621111;26.944722;4.8;1.143056;
2014-07-31;4;8.4;995.428898;27.241129;5.8;1.519489;
2014-08-31;1;.4;994.161559;28.103091;5.9;1.810753;
2014-09-30;0;0;993.100694;28.921667;6.4;1.921389;
2014-10-31;null;null;991.931452;29.951478;7.5;2.375538;
2014-11-30;null;null;null;29.584115;6.5;null;
2014-12-31;null;null;null;null;5.7;null;
2015-01-31;null;null;null;null;6;null;
2015-02-28;1;null;null;null;5;null;
2015-03-31;19;360.4;992.490995;26.196102;6.4;1.433737;
2015-04-30;18;150;992.897083;26.185555;7;1.505278;
2015-05-31;12;48.2;993.186425;26.904301;5.4;1.327016;
2015-06-30;9;48.6;994.689861;26.900972;5.5;1.472361;
2015-07-31;5;19;994.436962;27.604839;7.1;2.011962;
2015-08-31;0;0;993.544437;28.641421;6.5;2.020833;
2015-09-30;1;1;992.786806;29.449722;7.5;2.283056;
2015-10-31;4;18.4;992.222715;30.052688;7.1;2.355779;
2015-11-30;2;1;990.835694;30.07;7.7;2.3;
2015-12-31;4;8.2;992.139224;30.115182;9.1;2.517795;
2016-01-31;19;153.4;992.700806;27.364247;6.3;1.785618;
2016-02-29;13;162.8;992.468966;27.316667;7.7;1.574138;
2016-03-31;20;367.2;993.000269;27.000806;7.1;1.390726;
2016-04-30;13;114.6;992.117222;27.334167;6.7;1.608056;
2016-05-31;13;74.6;993.955645;27.209677;4.9;1.384946;
2016-06-30;6;null;995.030903;27.352778;4.7;1.634375;
2016-07-31;null;null;null;null;null;null;
2016-08-31;null;null;null;null;null;null;
2016-09-30;4;null;null;null;null;null;
2016-10-31;0;0;991.066667;30.189113;7.4;2.672177;
2016-11-30;3;2.4;990.194028;30.771111;9.4;2.624306;
2016-12-31;11;41;991.000403;29.016532;6.9;2.22957;
2017-01-31;17;59.2;991.773521;27.814113;7.7;2.028629;
2017-02-28;17;281.4;991.949256;26.647619;5.9;1.749443;
2017-03-31;26;385;992.357539;25.672242;null;null;
2017-04-30;26;284.4;992.441806;26.054861;null;null;
2017-05-31;23;147.6;993.095833;26.680645;null;null;
2017-06-30;6;102.4;993.792434;27.005266;null;null;
2017-07-31;1;null;null;null;null;null;
2017-08-31;null;null;null;null;null;null;
2017-09-30;null;null;null;null;null;null;
2017-10-31;null;null;null;null;null;null;
2017-11-30;null;null;null;null;null;null;
2017-12-31;6;19.6;990.817917;31.059167;7;2.476528;
2018-01-31;21;107;991.584409;28.522984;8.3;1.943683;
2018-02-28;25;414.2;992.038839;26.97381;7.5;1.746429;
2018-03-31;26;191.2;992.068145;27.497581;6.1;1.603091;
2018-04-30;23;292.4;993.068889;26.808889;6;1.476667;
2018-05-31;13;78.4;993.549194;27.611828;5.1;1.503763;
2018-06-30;3;5.4;994.652083;27.983194;5.3;1.691111;
2018-07-31;0;0;994.375672;28.732258;6.2;1.87379;
2018-08-31;4;9.2;994.516667;28.941263;5.8;1.955242;
2018-09-30;3;19.8;991.778889;30.431389;6.5;2.317917;
2018-10-31;8;31.2;991.421505;30.415323;6.5;2.311156;
2018-11-30;3;86.6;990.441111;31.070417;6.3;2.29;
2018-12-31;9;81.6;992.707392;28.397177;6.8;1.907796;
2019-01-31;17;232.2;993.138038;27.655914;8.3;1.802957;
2019-02-28;23;193.6;992.540625;26.982143;10.4;1.610417;
2019-03-31;22;437.4;993.128611;26.947414;8.3;1.558102;
2019-04-30;27;468;992.898672;26.882582;null;null;
2019-05-31;null;null;null;null;null;null;
2019-06-30;null;null;null;null;null;null;
2019-07-31;1;null;null;null;5.3;null;
2019-08-31;null;null;null;null;6.6;null;
2019-09-30;null;null;null;null;null;null;
2019-10-31;null;null;null;null;null;null;
2019-11-30;3;null;null;30.338056;6.4;null;
2019-12-31;7;38.8;990.877688;30.605376;6.1;2.228629;
2020-01-31;22;200;992.867608;27.717742;7.2;1.633602;
2020-02-29;26;286.4;993.040517;27.269971;7;1.516954;
2020-03-31;27;492.8;992.970699;27.203898;7.4;1.519355;
2020-04-30;23;185.2;993.398056;27.556111;6.9;1.541528;
2020-05-31;18;105.4;994.105242;27.930376;5.3;1.47836;
2020-06-30;4;37.6;994.221389;28.158333;6.3;1.879306;
2020-07-31;5;4.8;993.955242;28.507393;7.4;1.945161;
2020-08-31;2;15.6;993.587903;29.26707;6.1;2.20121;
2020-09-30;1;3.4;992.870833;30.153333;5.8;2.2275;
2020-10-31;2;6.6;991.666801;30.724059;6;2.445027;
2020-11-30;12;179.8;991.478889;29.445833;6.9;1.883194;
2020-12-31;8;43.8;991.370565;29.528629;5.3;2.00578;

